scenario,network,iteration,is_warmup,timestamp,handshake_ms,cert_transfer_ms,ttfb_ms,ttlb_ms,server_flight1_bytes,cpu_usr_s,cpu_sys_s,cpu_ms,cpu_pct_time,max_rss_kb
B,edge_loss3,data-013,False,2026-06-28T17:00:00.589620+00:00,103.87492179870605,101.66072845458984,105.03816604614258,106.42099380493164,7876,0.008330000000000837,0.00508100000000411,13.411000000004947,2%,9320
B,edge_loss3,data-014,False,2026-06-28T17:00:05.189319+00:00,103.78909111022949,101.7005443572998,105.15570640563965,106.6138744354248,7876,0.008538000000044121,0.004871999999991772,13.410000000035893,2%,9232
B,edge_loss3,data-015,False,2026-06-28T17:00:09.794029+00:00,103.63006591796875,101.65762901306152,104.6147346496582,106.0941219329834,7876,0.006979999999998654,0.006641000000001895,13.62100000000055,2%,9284
B,edge_loss3,data-016,False,2026-06-28T17:00:14.396211+00:00,103.6062240600586,101.67860984802246,104.88295555114746,106.2309741973877,7876,0.008690999999998894,0.004970000000000141,13.660999999999035,2%,9284
B,edge_loss3,data-017,False,2026-06-28T17:00:18.989580+00:00,103.46865653991699,101.53985023498535,104.62641716003418,106.06265068054199,7876,0.009546000000000276,0.0038930000000050313,13.439000000005308,2%,9192
B,edge_loss3,data-018,False,2026-06-28T17:00:23.593507+00:00,103.56616973876953,101.66120529174805,104.65240478515625,106.07171058654785,7876,0.010245999999995092,0.003394000000000119,13.639999999995212,2%,9252
B,edge_loss3,data-019,False,2026-06-28T17:00:28.195066+00:00,103.99818420410156,101.65810585021973,105.1490306854248,106.5831184387207,7876,0.010969999999986157,0.002820999999997298,13.790999999983455,2%,9312
B,edge_loss3,data-020,False,2026-06-28T17:00:32.811447+00:00,103.53326797485352,101.69839859008789,104.85339164733887,106.3227653503418,7876,0.00812100000001692,0.005394999999992933,13.516000000009853,2%,9268
C,ideal,warmup-01,True,2026-06-28T17:00:37.532455+00:00,10.732173919677734,2.149343490600586,11.509895324707031,13.333559036254883,8092,0.008679000000029191,0.004594999999994798,13.274000000023989,41%,9876
C,ideal,warmup-02,True,2026-06-28T17:00:41.744836+00:00,3.5257339477539062,1.7802715301513672,4.428625106811523,6.249427795410156,8092,0.009213999999985845,0.004273999999995226,13.48799999998107,64%,9800
C,ideal,warmup-03,True,2026-06-28T17:00:45.948246+00:00,3.8912296295166016,2.0744800567626953,4.575967788696289,6.290197372436523,8092,0.011234000000001743,0.0028229999999922484,14.056999999993991,70%,9668
C,ideal,warmup-04,True,2026-06-28T17:00:50.166623+00:00,3.9451122283935547,1.9288063049316406,4.760265350341797,6.404638290405273,8092,0.007875000000012733,0.005864000000002534,13.739000000015267,70%,9732
C,ideal,warmup-05,True,2026-06-28T17:00:54.380825+00:00,3.357410430908203,1.6632080078125,4.0912628173828125,5.727529525756836,8093,0.009323000000051707,0.004085000000003447,13.408000000055154,68%,9832
C,ideal,data-001,False,2026-06-28T17:00:58.587477+00:00,3.4520626068115234,1.6398429870605469,4.447698593139648,5.909204483032227,8093,0.010975999999971009,0.0026760000000081163,13.651999999979125,62%,9704
C,ideal,data-002,False,2026-06-28T17:01:02.792917+00:00,3.831148147583008,2.0575523376464844,5.008220672607422,6.5135955810546875,8093,0.010193000000015218,0.004087999999995873,14.28100000001109,70%,9732
C,ideal,data-003,False,2026-06-28T17:01:06.997147+00:00,3.777742385864258,1.8036365509033203,4.621982574462891,6.286144256591797,8093,0.009034999999983029,0.004172999999994431,13.20799999997746,68%,9568
C,ideal,data-004,False,2026-06-28T17:01:11.209576+00:00,3.844738006591797,2.1245479583740234,4.649877548217773,6.204843521118164,8092,0.006764000000032411,0.007595000000009122,14.359000000041533,64%,9456
C,ideal,data-005,False,2026-06-28T17:01:15.409396+00:00,3.8340091705322266,2.0830631256103516,4.825592041015625,6.28972053527832,8091,0.01226600000001099,0.0018029999999953361,14.069000000006326,64%,9556
C,ideal,data-006,False,2026-06-28T17:01:19.625724+00:00,4.018545150756836,2.065420150756836,4.977941513061523,6.566762924194336,8093,0.014128000000027896,0.0,14.128000000027896,70%,9724
C,ideal,data-007,False,2026-06-28T17:01:23.832938+00:00,3.823518753051758,1.8703937530517578,4.646539688110352,6.475687026977539,8092,0.006728000000009615,0.006583000000006223,13.311000000015838,58%,9560
C,ideal,data-008,False,2026-06-28T17:01:28.040703+00:00,4.032373428344727,2.140045166015625,5.0506591796875,6.661176681518555,8092,0.0061479999999960455,0.00785400000000891,14.002000000004955,70%,9460
C,ideal,data-009,False,2026-06-28T17:01:32.251342+00:00,3.3690929412841797,1.676797866821289,4.286289215087891,5.79071044921875,8092,0.010294999999985066,0.0032170000000064647,13.51199999999153,68%,9700
C,ideal,data-010,False,2026-06-28T17:01:36.454356+00:00,3.669261932373047,1.7845630645751953,4.569292068481445,6.049394607543945,8091,0.006213999999999942,0.0069309999999802585,13.1449999999802,68%,9528
C,ideal,data-011,False,2026-06-28T17:01:40.663837+00:00,3.586292266845703,1.8072128295898438,4.480838775634766,6.010532379150391,8092,0.011420000000043729,0.0017729999999858137,13.193000000029542,62%,9628
C,ideal,data-012,False,2026-06-28T17:01:44.863021+00:00,3.681659698486328,1.800537109375,4.590749740600586,6.27899169921875,8093,0.008486000000004879,0.004614000000003671,13.10000000000855,58%,9536
C,ideal,data-013,False,2026-06-28T17:01:49.092386+00:00,3.7746429443359375,1.829385757446289,4.759788513183594,6.448984146118164,8093,0.00672900000000709,0.006517999999999802,13.247000000006892,58%,9764
C,ideal,data-014,False,2026-06-28T17:01:53.297584+00:00,3.453969955444336,1.7788410186767578,4.340171813964844,5.832195281982422,8091,0.010413999999968837,0.0027819999999962874,13.195999999965125,62%,9732
C,ideal,data-015,False,2026-06-28T17:01:57.505299+00:00,3.5774707794189453,1.7933845520019531,4.401445388793945,6.022930145263672,8092,0.007217000000025564,0.00591700000001083,13.134000000036394,62%,9684
C,ideal,data-016,False,2026-06-28T17:02:01.713366+00:00,3.468036651611328,1.7893314361572266,4.338979721069336,5.845308303833008,8092,0.008992999999975382,0.004569000000003598,13.56199999997898,68%,9800
C,ideal,data-017,False,2026-06-28T17:02:05.930121+00:00,3.6067962646484375,1.7998218536376953,4.396677017211914,5.914211273193359,8091,0.010378000000002885,0.003079999999982874,13.45799999998576,68%,9564
C,ideal,data-018,False,2026-06-28T17:02:10.132134+00:00,3.778219223022461,1.8105506896972656,4.624366760253906,6.26063346862793,8092,0.008023999999977605,0.005504000000001952,13.527999999979556,64%,9736
C,ideal,data-019,False,2026-06-28T17:02:14.333993+00:00,3.606557846069336,1.6753673553466797,4.507541656494141,6.019830703735352,8092,0.009619999999983975,0.0037790000000086366,13.398999999992611,62%,9636
C,ideal,data-020,False,2026-06-28T17:02:18.545272+00:00,3.393888473510742,1.6624927520751953,4.223346710205078,5.9413909912109375,8093,0.008431999999970685,0.004891000000014856,13.32299999998554,68%,9720
C,edge_loss0,warmup-01,True,2026-06-28T17:02:23.662739+00:00,104.12144660949707,102.13208198547363,105.3304672241211,106.90522193908691,8093,0.01008600000000115,0.003960000000006403,14.046000000007552,2%,9664
C,edge_loss0,warmup-02,True,2026-06-28T17:02:28.265740+00:00,104.09235954284668,101.97162628173828,105.25751113891602,106.67920112609863,8092,0.012398999999959415,0.002099000000015394,14.497999999974809,2%,9576
C,edge_loss0,warmup-03,True,2026-06-28T17:02:32.872545+00:00,104.3853759765625,102.15044021606445,105.86166381835938,107.21111297607422,8091,0.011213999999995394,0.0027690000000006876,13.982999999996082,2%,9596
C,edge_loss0,warmup-04,True,2026-06-28T17:02:37.486184+00:00,104.01058197021484,102.05864906311035,105.21888732910156,106.5068244934082,8092,0.011334000000033484,0.0030399999999985994,14.374000000032083,2%,9512
C,edge_loss0,warmup-05,True,2026-06-28T17:02:42.097535+00:00,104.42256927490234,101.98616981506348,105.76605796813965,107.26261138916016,8092,0.010487999999952535,0.0037460000000066884,14.233999999959224,2%,9708
C,edge_loss0,data-001,False,2026-06-28T17:02:46.692991+00:00,104.02560234069824,102.142333984375,105.50928115844727,106.84680938720703,8091,0.009952999999995882,0.004367000000002008,14.31999999999789,2%,9576
C,edge_loss0,data-002,False,2026-06-28T17:02:51.310213+00:00,104.2032241821289,102.12874412536621,105.78584671020508,107.10597038269043,8091,0.008127999999999247,0.006133999999974549,14.261999999973796,2%,9656
C,edge_loss0,data-003,False,2026-06-28T17:02:55.917099+00:00,103.94740104675293,102.04482078552246,105.37266731262207,106.75787925720215,8093,0.008283000000005813,0.005848000000014508,14.131000000020322,2%,9536
C,edge_loss0,data-004,False,2026-06-28T17:03:00.531299+00:00,104.33793067932129,102.14853286743164,106.07290267944336,107.25855827331543,8092,0.008535999999992328,0.0058109999999942374,14.346999999986565,2%,9580
C,edge_loss0,data-005,False,2026-06-28T17:03:05.132706+00:00,104.31241989135742,102.1275520324707,105.56697845458984,106.9176197052002,8091,0.012007999999980257,0.0020540000000153213,14.061999999995578,2%,9716
C,edge_loss0,data-006,False,2026-06-28T17:03:09.732829+00:00,104.26974296569824,102.11753845214844,105.35359382629395,107.06973075866699,8091,0.008168000000011943,0.005791000000016311,13.959000000028254,2%,9488
C,edge_loss0,data-007,False,2026-06-28T17:03:14.339857+00:00,103.83772850036621,102.01382637023926,105.32569885253906,106.7662239074707,8092,0.009433999999998832,0.004840999999998985,14.274999999997817,2%,9564
C,edge_loss0,data-008,False,2026-06-28T17:03:18.945450+00:00,104.1724681854248,102.11372375488281,105.43537139892578,106.79817199707031,8091,0.009364000000005035,0.00484199999999646,14.206000000001495,2%,9708
C,edge_loss0,data-009,False,2026-06-28T17:03:23.551937+00:00,104.08759117126465,102.12230682373047,105.15594482421875,106.6129207611084,8091,0.012069999999994252,0.0023869999999988067,14.456999999993059,2%,9644
C,edge_loss0,data-010,False,2026-06-28T17:03:28.152585+00:00,104.10332679748535,101.97234153747559,105.32617568969727,106.71567916870117,8091,0.004681000000005042,0.009525999999993928,14.20699999999897,2%,9492
C,edge_loss0,data-011,False,2026-06-28T17:03:32.767328+00:00,104.30717468261719,102.14638710021973,105.56387901306152,107.05184936523438,8092,0.008270999999979267,0.006155000000006794,14.425999999986061,2%,9732
C,edge_loss0,data-012,False,2026-06-28T17:03:37.363303+00:00,103.9283275604248,102.13947296142578,105.32093048095703,106.70137405395508,8092,0.008477000000027601,0.005611999999985073,14.089000000012675,2%,9460
C,edge_loss0,data-013,False,2026-06-28T17:03:41.979157+00:00,104.25043106079102,102.17142105102539,105.55887222290039,106.99677467346191,8091,0.010936000000015156,0.003410999999999831,14.347000000014987,2%,9764
C,edge_loss0,data-014,False,2026-06-28T17:03:46.589422+00:00,104.23040390014648,102.05435752868652,105.65757751464844,107.06400871276855,8093,0.008559999999988577,0.00553899999999885,14.098999999987427,2%,9596
C,edge_loss0,data-015,False,2026-06-28T17:03:51.194283+00:00,104.54487800598145,102.1885871887207,106.2932014465332,107.70702362060547,8093,0.00793599999997241,0.0061479999999960455,14.083999999968455,2%,9704
C,edge_loss0,data-016,False,2026-06-28T17:03:55.793492+00:00,104.03847694396973,102.13923454284668,105.41296005249023,106.95743560791016,8091,0.012812000000053558,0.001794000000018059,14.606000000071617,2%,9464
C,edge_loss0,data-017,False,2026-06-28T17:04:00.390070+00:00,104.50148582458496,102.02646255493164,105.66020011901855,107.20396041870117,8092,0.011465999999984433,0.0029120000000091295,14.377999999993563,2%,9560
C,edge_loss0,data-018,False,2026-06-28T17:04:04.995681+00:00,104.33006286621094,102.01334953308105,105.72028160095215,107.27405548095703,8092,0.01028099999996357,0.004098999999996522,14.379999999960091,2%,9600
C,edge_loss0,data-019,False,2026-06-28T17:04:09.608865+00:00,104.42209243774414,102.18095779418945,105.80325126647949,107.20133781433105,8092,0.00944699999996601,0.004072000000007847,13.518999999973857,2%,9544
C,edge_loss0,data-020,False,2026-06-28T17:04:14.215799+00:00,104.18891906738281,102.14352607727051,105.74460029602051,107.10644721984863,8091,0.012680999999986398,0.001766000000003487,14.446999999989885,2%,9740
C,edge,warmup-01,True,2026-06-28T17:04:19.338763+00:00,104.1419506072998,102.1726131439209,105.66949844360352,107.04326629638672,8092,0.010049999999978354,0.0036580000000014934,13.707999999979847,2%,9780
C,edge,warmup-02,True,2026-06-28T17:04:23.941452+00:00,104.37870025634766,102.16188430786133,105.7884693145752,107.14006423950195,8091,0.009709000000043488,0.004216000000013764,13.925000000057253,2%,9736
C,edge,warmup-03,True,2026-06-28T17:04:28.537021+00:00,104.17866706848145,102.12397575378418,105.48186302185059,106.92739486694336,8093,0.008032999999954882,0.0062590000000000146,14.291999999954896,2%,9788
C,edge,warmup-04,True,2026-06-28T17:04:33.161143+00:00,104.32052612304688,102.19788551330566,105.70859909057617,107.13052749633789,8093,0.009348999999986063,0.004290999999994938,13.639999999981,2%,9620
C,edge,warmup-05,True,2026-06-28T17:04:37.759300+00:00,104.49385643005371,102.18262672424316,105.95321655273438,107.30743408203125,8093,0.01087400000000116,0.0030280000000004748,13.902000000001635,2%,9600
C,edge,data-001,False,2026-06-28T17:04:42.359933+00:00,103.92999649047852,102.14805603027344,105.3016185760498,106.85038566589355,8093,0.009365999999999985,0.004637000000002445,14.00300000000243,2%,9592
C,edge,data-002,False,2026-06-28T17:04:46.957016+00:00,104.26616668701172,102.14042663574219,105.55434226989746,107.04231262207031,8091,0.011087999999972453,0.0032570000000191612,14.344999999991614,2%,9604
C,edge,data-003,False,2026-06-28T17:04:51.554805+00:00,104.2633056640625,102.05960273742676,105.58795928955078,106.93955421447754,8091,0.010958999999957086,0.003066000000018221,14.024999999975307,2%,9624
C,edge,data-004,False,2026-06-28T17:04:56.155443+00:00,104.27355766296387,102.1578311920166,105.71742057800293,107.10906982421875,8093,0.009546999999997752,0.0046130000000061955,14.160000000003947,2%,9824
C,edge,data-005,False,2026-06-28T17:05:00.755630+00:00,103.93524169921875,102.16426849365234,105.36932945251465,106.6281795501709,8092,0.010205999999982396,0.004026000000010299,14.231999999992695,2%,9460
C,edge,data-006,False,2026-06-28T17:05:05.359258+00:00,104.60138320922852,102.30708122253418,105.90529441833496,107.39707946777344,8092,0.009418000000039228,0.004872000000005983,14.290000000045211,2%,9764
C,edge,data-007,False,2026-06-28T17:05:09.957754+00:00,104.21371459960938,102.20479965209961,105.76224327087402,107.2533130645752,8093,0.008355999999992036,0.005907000000007656,14.262999999999693,2%,9612
C,edge,data-008,False,2026-06-28T17:05:14.573540+00:00,104.27379608154297,102.15592384338379,105.7579517364502,107.17487335205078,8093,0.008026000000029399,0.006293999999996913,14.320000000026312,2%,9724
C,edge,data-009,False,2026-06-28T17:05:19.178948+00:00,104.79545593261719,102.14495658874512,106.12964630126953,107.64169692993164,8092,0.011069000000020424,0.0030830000000037217,14.152000000024145,2%,9832
C,edge,data-010,False,2026-06-28T17:05:23.789761+00:00,104.04181480407715,102.01454162597656,105.54647445678711,106.94241523742676,8093,0.007942999999954736,0.00622100000001069,14.163999999965426,2%,9516
C,edge,data-011,False,2026-06-28T17:05:28.405764+00:00,104.73322868347168,102.17070579528809,106.2154769897461,107.63764381408691,8093,0.011937000000045828,0.0022559999999884894,14.193000000034317,2%,9680
C,edge,data-012,False,2026-06-28T17:05:33.022771+00:00,104.78520393371582,102.18214988708496,106.31847381591797,108.22415351867676,8093,0.01058100000000195,0.0036640000000147666,14.245000000016717,2%,9764
C,edge,data-013,False,2026-06-28T17:05:37.626086+00:00,103.98411750793457,102.07200050354004,105.1175594329834,106.5359115600586,8091,0.009651000000019394,0.004611000000011245,14.262000000030639,2%,9604
C,edge,data-014,False,2026-06-28T17:05:42.239457+00:00,104.23827171325684,102.10919380187988,105.34524917602539,107.08427429199219,8093,0.008687000000008993,0.005572999999998274,14.260000000007267,2%,9620
C,edge,data-015,False,2026-06-28T17:05:46.854347+00:00,104.3844223022461,102.17022895812988,105.71575164794922,107.0866584777832,8091,0.012542999999993754,0.001923000000005004,14.465999999998758,2%,9428
C,edge,data-016,False,2026-06-28T17:05:51.480879+00:00,104.3391227722168,102.18381881713867,105.54170608520508,107.18369483947754,8092,0.008089000000040869,0.006232999999980393,14.322000000021262,2%,9728
C,edge,data-017,False,2026-06-28T17:05:56.084150+00:00,104.4468879699707,102.19430923461914,105.58152198791504,106.99963569641113,8092,0.010174000000006345,0.003951000000000704,14.125000000007049,2%,9564
C,edge,data-018,False,2026-06-28T17:06:00.691558+00:00,104.29716110229492,102.14495658874512,105.49330711364746,107.0408821105957,8092,0.007848000000024058,0.006229999999987967,14.078000000012025,2%,9596
C,edge,data-019,False,2026-06-28T17:06:05.309174+00:00,104.04396057128906,102.13279724121094,105.37505149841309,106.66275024414062,8092,0.010732000000018616,0.0034240000000238524,14.156000000042468,2%,9708
C,edge,data-020,False,2026-06-28T17:06:09.914943+00:00,103.9283275604248,102.08344459533691,105.39698600769043,106.68158531188965,8091,0.006233000000008815,0.00793200000001093,14.165000000019745,2%,9536
C,edge_loss3,warmup-01,True,2026-06-28T17:06:15.016305+00:00,104.17938232421875,102.15640068054199,105.60297966003418,106.99987411499023,8093,0.009495999999955984,0.004568000000006123,14.063999999962107,2%,9544
C,edge_loss3,warmup-02,True,2026-06-28T17:06:20.628834+00:00,104.0036678314209,102.11443901062012,104.99072074890137,106.37545585632324,8092,0.00719200000003184,0.006840999999980113,14.033000000011953,0%,9632
C,edge_loss3,warmup-03,True,2026-06-28T17:06:25.239418+00:00,104.33125495910645,102.14447975158691,105.4084300994873,106.71305656433105,8093,0.010244999999997617,0.004195000000009941,14.440000000007558,2%,9752
C,edge_loss3,warmup-04,True,2026-06-28T17:06:29.850173+00:00,103.84750366210938,102.13589668273926,104.73823547363281,106.37831687927246,8092,0.010952999999972235,0.0031129999999848224,14.065999999957057,2%,9660
C,edge_loss3,data-001,False,2026-06-28T17:06:38.134305+00:00,104.33173179626465,102.1125316619873,105.4224967956543,106.9023609161377,8093,0.010300000000029286,0.00380000000001246,14.100000000041746,2%,9648
C,edge_loss3,data-002,False,2026-06-28T17:06:42.744840+00:00,104.00986671447754,102.01454162597656,105.20172119140625,106.57715797424316,8091,0.005458999999973457,0.008898999999985335,14.357999999958793,2%,9760
C,edge_loss3,data-003,False,2026-06-28T17:06:47.355003+00:00,103.96790504455566,101.97281837463379,105.2398681640625,106.65774345397949,8092,0.00864000000001397,0.005672000000004118,14.312000000018088,2%,9588
C,edge_loss3,data-004,False,2026-06-28T17:06:51.968707+00:00,104.09259796142578,102.03790664672852,105.53669929504395,106.81700706481934,8092,0.009435000000053151,0.004872000000005983,14.307000000059134,2%,9828
C,edge_loss3,data-005,False,2026-06-28T17:06:56.576715+00:00,104.36558723449707,102.19597816467285,105.42154312133789,106.8110466003418,8091,0.00994900000000598,0.004438000000021702,14.387000000027683,2%,9696
C,edge_loss3,data-006,False,2026-06-28T17:07:01.186795+00:00,104.11429405212402,102.10657119750977,105.53288459777832,106.9025993347168,8091,0.01232199999998329,0.0019159999999942556,14.237999999977546,2%,9692
C,edge_loss3,data-007,False,2026-06-28T17:07:06.190634+00:00,103.91998291015625,102.17070579528809,105.08179664611816,106.40645027160645,8093,0.007639999999980773,0.0064860000000237505,14.126000000004524,1%,9648
C,edge_loss3,data-008,False,2026-06-28T17:07:10.787411+00:00,104.60782051086426,102.12469100952148,105.78727722167969,107.14006423950195,8092,0.009243999999966945,0.0047779999999875145,14.02199999995446,2%,9520
C,edge_loss3,data-009,False,2026-06-28T17:07:15.393454+00:00,104.18176651000977,102.10490226745605,105.36360740661621,106.6739559173584,8093,0.01049399999999423,0.0039209999999911815,14.414999999985412,2%,9608
C,edge_loss3,data-010,False,2026-06-28T17:07:20.410872+00:00,104.40802574157715,102.13804244995117,105.6528091430664,512.4063491821289,8093,0.00936699999999746,0.0048429999999939355,14.209999999991396,1%,9456
C,edge_loss3,data-011,False,2026-06-28T17:07:25.013832+00:00,104.29263114929199,102.14543342590332,105.54933547973633,106.92453384399414,8092,0.011269999999967695,0.003051999999996724,14.321999999964419,2%,9664
C,edge_loss3,data-012,False,2026-06-28T17:07:29.619271+00:00,103.790283203125,101.92418098449707,105.25131225585938,107.03229904174805,8092,0.012886000000037257,0.0010169999999902757,13.903000000027532,2%,9616
C,edge_loss3,data-013,False,2026-06-28T17:07:34.225479+00:00,104.27236557006836,102.13875770568848,105.28922080993652,106.68683052062988,8091,0.011464999999986958,0.0026519999999834454,14.116999999970403,2%,9772
C,edge_loss3,data-014,False,2026-06-28T17:07:38.829088+00:00,104.11643981933594,102.12469100952148,105.11636734008789,106.66036605834961,8092,0.010071999999979653,0.003961000000003878,14.03299999998353,2%,9660
C,edge_loss3,data-015,False,2026-06-28T17:07:43.433288+00:00,104.22730445861816,102.14066505432129,105.65304756164551,107.09285736083984,8092,0.006073000000014872,0.007812999999998738,13.88600000001361,2%,9648
C,edge_loss3,data-016,False,2026-06-28T17:07:48.048745+00:00,103.759765625,102.03218460083008,105.07893562316895,106.62961006164551,8091,0.009350999999981013,0.004810000000020409,14.161000000001422,2%,9632
C,edge_loss3,data-017,False,2026-06-28T17:07:52.653848+00:00,104.40993309020996,102.11968421936035,105.76343536376953,107.26547241210938,8092,0.011338000000023385,0.003084999999998672,14.423000000022057,2%,9704
C,edge_loss3,data-018,False,2026-06-28T17:07:57.271409+00:00,104.17580604553223,102.14591026306152,105.29184341430664,106.77480697631836,8092,0.008330000000000837,0.005673999999999069,14.003999999999905,2%,9572
C,edge_loss3,data-019,False,2026-06-28T17:08:01.878579+00:00,104.17890548706055,102.17094421386719,105.47304153442383,106.842041015625,8092,0.01000400000003765,0.0041099999999971715,14.114000000034821,2%,9632
C,edge_loss3,data-020,False,2026-06-28T17:08:06.487456+00:00,104.12001609802246,102.13112831115723,105.50189018249512,107.00082778930664,8091,0.011009999999998854,0.0031210000000214677,14.131000000020322,2%,9640
