scenario,network,iteration,is_warmup,timestamp,handshake_ms,ttfb_ms,ttlb_ms,cpu_usr_s,cpu_sys_s,cpu_ms,cpu_pct_time,max_rss_kb
B,edge,data-088,False,2026-06-24T12:31:38.865885+00:00,2.3241043090820312,104.81882095336914,106.2922477722168,0.007888999999977386,0.005472000000054322,13.361000000031709,2%,9300
B,edge,data-089,False,2026-06-24T12:31:42.658511+00:00,2.5327205657958984,105.29470443725586,106.60529136657715,0.008750000000077307,0.004653000000018892,13.403000000096199,2%,9304
B,edge,data-090,False,2026-06-24T12:31:46.437603+00:00,2.4852752685546875,105.28278350830078,106.6591739654541,0.009548999999992702,0.0037599999999997635,13.308999999992466,2%,9248
B,edge,data-091,False,2026-06-24T12:31:50.231847+00:00,2.077341079711914,104.5527458190918,106.19401931762695,0.009521000000063395,0.004159000000015567,13.680000000078962,2%,9292
B,edge,data-092,False,2026-06-24T12:31:54.016632+00:00,2.3200511932373047,105.12971878051758,106.5213680267334,0.009178000000019892,0.004530999999985852,13.709000000005744,2%,9328
B,edge,data-093,False,2026-06-24T12:31:57.804805+00:00,2.5038719177246094,104.8579216003418,106.47845268249512,0.008492000000046573,0.0046859999999924185,13.178000000038992,2%,9328
B,edge,data-094,False,2026-06-24T12:32:01.724886+00:00,2.365589141845703,233.87479782104492,235.29911041259766,0.010651999999936379,0.0028530000000159816,13.50499999995236,1%,9328
B,edge,data-095,False,2026-06-24T12:32:05.502718+00:00,2.469301223754883,105.15427589416504,106.4913272857666,0.010270999999988817,0.0028239999999755128,13.09499999996433,2%,9292
B,edge,data-096,False,2026-06-24T12:32:09.292450+00:00,2.4089813232421875,105.28802871704102,106.8120002746582,0.010422999999946114,0.003386000000034528,13.808999999980642,2%,9264
B,edge,data-097,False,2026-06-24T12:32:13.072277+00:00,2.763986587524414,105.64303398132324,107.08022117614746,0.0073419999999941865,0.005811999999991713,13.1539999999859,2%,9384
B,edge,data-098,False,2026-06-24T12:32:16.859257+00:00,2.7718544006347656,105.57365417480469,107.2533130645752,0.011804000000097403,0.0018709999999941829,13.675000000091586,2%,9448
B,edge,data-099,False,2026-06-24T12:32:20.643698+00:00,2.4175643920898438,105.20339012145996,106.48703575134277,0.01083199999993667,0.002701999999999316,13.533999999935986,2%,9192
B,edge,data-100,False,2026-06-24T12:32:24.426903+00:00,2.2144317626953125,104.98905181884766,106.34732246398926,0.009743999999955122,0.0035310000000094988,13.27499999996462,2%,9364
B,edge_loss3,warmup-01,True,2026-06-24T12:32:28.722304+00:00,2.37274169921875,105.21960258483887,106.61125183105469,0.009682999999995445,0.004272000000014486,13.955000000009932,2%,9284
B,edge_loss3,warmup-02,True,2026-06-24T12:32:32.519574+00:00,2.7358531951904297,105.53693771362305,107.13028907775879,0.008139999999912106,0.005404999999996107,13.544999999908214,2%,9340
B,edge_loss3,warmup-03,True,2026-06-24T12:32:36.313077+00:00,2.163410186767578,105.05819320678711,106.46557807922363,0.009652999999957501,0.0036910000000034415,13.343999999960943,2%,9368
B,edge_loss3,warmup-04,True,2026-06-24T12:32:40.096596+00:00,2.2284984588623047,104.76064682006836,106.04739189147949,0.005466999999953259,0.008435000000019954,13.901999999973214,2%,9300
B,edge_loss3,warmup-05,True,2026-06-24T12:32:43.873899+00:00,2.251863479614258,104.81381416320801,106.09149932861328,0.009230999999999767,0.004284999999981665,13.515999999981432,2%,9380
B,edge_loss3,data-001,False,2026-06-24T12:32:47.663780+00:00,2.4309158325195312,105.18789291381836,106.56356811523438,0.007239000000026863,0.005977999999970507,13.21699999999737,2%,9336
B,edge_loss3,data-002,False,2026-06-24T12:32:51.446633+00:00,2.5758743286132812,105.02099990844727,106.61101341247559,0.010426999999936015,0.002916000000027452,13.342999999963467,2%,9244
B,edge_loss3,data-003,False,2026-06-24T12:32:55.238125+00:00,2.376556396484375,105.08179664611816,106.54234886169434,0.007905000000050677,0.00568500000002814,13.590000000078817,2%,9376
B,edge_loss3,data-004,False,2026-06-24T12:32:59.017213+00:00,2.3508071899414062,105.05151748657227,106.5669059753418,0.0038159999999152205,0.00944299999997611,13.25899999989133,2%,9332
B,edge_loss3,data-005,False,2026-06-24T12:33:02.793729+00:00,2.3179054260253906,104.93612289428711,106.39238357543945,0.006830999999920095,0.006615000000010696,13.445999999930791,2%,9444
B,edge_loss3,data-006,False,2026-06-24T12:33:06.577297+00:00,2.2895336151123047,104.95257377624512,106.31942749023438,0.008933000000070024,0.004682999999999993,13.616000000070017,2%,9300
B,edge_loss3,data-007,False,2026-06-24T12:33:10.485221+00:00,3.996610641479492,235.65125465393066,237.22553253173828,0.006077000000004773,0.0070200000000113505,13.097000000016124,2%,9172
B,edge_loss3,data-008,False,2026-06-24T12:33:15.297562+00:00,2.3581981658935547,105.04722595214844,106.45198822021484,0.008064999999987776,0.00536299999998846,13.427999999976237,0%,9340
B,edge_loss3,data-009,False,2026-06-24T12:33:20.102042+00:00,2.5365352630615234,105.24415969848633,106.77051544189453,0.010544999999979154,0.0024980000000027758,13.04299999998193,0%,9316
B,edge_loss3,data-010,False,2026-06-24T12:33:23.883028+00:00,2.4421215057373047,105.1795482635498,106.86564445495605,0.007273000000054708,0.005813999999986663,13.087000000041371,2%,9384
