scenario,network,iteration,is_warmup,timestamp,handshake_ms,ttfb_ms,ttlb_ms,cpu_usr_s,cpu_sys_s,cpu_pct_time,max_rss_kb
C,edge,data-023,False,2026-06-15T12:07:52.025774+00:00,105.09538650512695,209.37180519104004,212.19372749328613,0.0,0.0,2%,9728
C,edge,data-024,False,2026-06-15T12:07:55.933409+00:00,106.00590705871582,106.00590705871582,217.2682285308838,0.0,0.0,2%,9640
C,edge,data-025,False,2026-06-15T12:07:59.827642+00:00,110.08310317993164,110.08310317993164,216.59517288208008,0.0,0.0,2%,9572
C,edge,data-026,False,2026-06-15T12:08:03.723011+00:00,106.77194595336914,210.35289764404297,212.249755859375,0.01,0.0,2%,9452
C,edge,data-027,False,2026-06-15T12:08:07.618709+00:00,104.17890548706055,207.46231079101562,210.63756942749023,0.01,0.0,2%,9456
C,edge,data-028,False,2026-06-15T12:08:11.515609+00:00,106.8124771118164,210.82115173339844,212.4650478363037,0.01,0.0,2%,9780
C,edge,data-029,False,2026-06-15T12:08:15.413096+00:00,105.61037063598633,105.61037063598633,211.6081714630127,0.0,0.0,2%,9724
C,edge,data-030,False,2026-06-15T12:08:19.309694+00:00,105.63063621520996,105.63063621520996,213.8981819152832,0.0,0.0,2%,9688
C,edge,data-031,False,2026-06-15T12:08:23.212271+00:00,105.92770576477051,105.92770576477051,212.88108825683594,0.0,0.0,2%,9592
C,edge,data-032,False,2026-06-15T12:08:27.121688+00:00,106.93764686584473,211.02309226989746,212.8612995147705,0.0,0.0,2%,9524
C,edge,data-033,False,2026-06-15T12:08:31.011212+00:00,106.17280006408691,106.17280006408691,212.22782135009766,0.01,0.0,2%,9696
C,edge,data-034,False,2026-06-15T12:08:34.902348+00:00,108.81638526916504,212.89658546447754,214.75815773010254,0.0,0.0,2%,9624
C,edge,data-035,False,2026-06-15T12:08:38.799825+00:00,107.93328285217285,211.85874938964844,213.6390209197998,0.0,0.0,2%,9464
C,edge,data-036,False,2026-06-15T12:08:42.721874+00:00,114.29309844970703,114.29309844970703,221.5404510498047,0.01,0.0,2%,9760
C,edge,data-037,False,2026-06-15T12:08:46.630226+00:00,112.32757568359375,112.32757568359375,220.9489345550537,0.0,0.0,2%,9560
C,edge,data-038,False,2026-06-15T12:08:50.523944+00:00,107.23638534545898,212.20040321350098,214.8427963256836,0.0,0.0,2%,9760
C,edge,data-039,False,2026-06-15T12:08:54.413045+00:00,106.86874389648438,106.86874389648438,212.74614334106445,0.01,0.0,2%,9640
C,edge,data-040,False,2026-06-15T12:08:59.322619+00:00,108.42323303222656,213.6819362640381,217.18859672546387,0.0,0.0,0%,9488
C,edge,data-041,False,2026-06-15T12:09:03.222550+00:00,105.9274673461914,105.9274673461914,211.81201934814453,0.0,0.0,2%,9516
C,edge,data-042,False,2026-06-15T12:09:07.538407+00:00,106.55450820922852,210.2980613708496,626.6310214996338,0.0,0.0,1%,9628
C,edge,data-043,False,2026-06-15T12:09:11.433341+00:00,111.89961433410645,216.3991928100586,218.5046672821045,0.0,0.0,2%,9528
C,edge,data-044,False,2026-06-15T12:09:15.868366+00:00,3.1359195709228516,108.06488990783691,110.49461364746094,0.0,0.0,1%,9604
C,edge,data-045,False,2026-06-15T12:09:19.759326+00:00,105.52215576171875,105.52215576171875,213.61470222473145,0.0,0.0,2%,9640
C,edge,data-046,False,2026-06-15T12:09:23.655746+00:00,106.49895668029785,106.49895668029785,216.461181640625,0.0,0.0,2%,9540
C,edge,data-047,False,2026-06-15T12:09:27.551164+00:00,104.79021072387695,104.79021072387695,210.45947074890137,0.01,0.0,2%,9692
C,edge,data-048,False,2026-06-15T12:09:31.448648+00:00,106.05525970458984,106.05525970458984,215.96789360046387,0.0,0.0,2%,9640
C,edge,data-049,False,2026-06-15T12:09:35.343992+00:00,111.6795539855957,215.52157402038574,217.5145149230957,0.01,0.0,2%,9616
C,edge,data-050,False,2026-06-15T12:09:39.234639+00:00,105.59272766113281,105.59272766113281,210.88147163391113,0.01,0.0,2%,9520
C,edge,data-051,False,2026-06-15T12:09:43.149757+00:00,127.1204948425293,231.12964630126953,233.05535316467285,0.0,0.0,2%,9544
C,edge,data-052,False,2026-06-15T12:09:47.054602+00:00,107.37347602844238,107.37347602844238,212.9075527191162,0.0,0.0,2%,9732
C,edge,data-053,False,2026-06-15T12:09:50.952306+00:00,106.89330101013184,213.75250816345215,217.118501663208,0.0,0.0,2%,9460
C,edge,data-054,False,2026-06-15T12:09:54.843934+00:00,106.53328895568848,210.0987434387207,212.33892440795898,0.0,0.0,2%,9540
C,edge,data-055,False,2026-06-15T12:09:58.734002+00:00,105.4220199584961,209.05590057373047,211.04097366333008,0.0,0.0,2%,9740
C,edge,data-056,False,2026-06-15T12:10:02.633509+00:00,106.13894462585449,209.20062065124512,211.15875244140625,0.0,0.0,2%,9456
C,edge,data-057,False,2026-06-15T12:10:06.533376+00:00,107.05828666687012,211.12060546875,212.94784545898438,0.0,0.0,2%,9512
C,edge,data-058,False,2026-06-15T12:10:10.575774+00:00,108.58798027038574,108.58798027038574,346.3621139526367,0.0,0.0,1%,9764
C,edge,data-059,False,2026-06-15T12:10:14.480044+00:00,105.64064979553223,105.64064979553223,218.06955337524414,0.01,0.0,2%,9460
C,edge,data-060,False,2026-06-15T12:10:18.368549+00:00,106.57238960266113,106.57238960266113,212.91685104370117,0.0,0.0,1%,9664
C,edge,data-061,False,2026-06-15T12:10:22.788168+00:00,2.8734207153320312,106.42457008361816,107.76662826538086,0.0,0.0,1%,9400
C,edge,data-062,False,2026-06-15T12:10:26.685645+00:00,106.07481002807617,106.07481002807617,215.03591537475586,0.0,0.0,2%,9672
C,edge,data-063,False,2026-06-15T12:10:30.584872+00:00,106.46796226501465,210.43801307678223,212.1436595916748,0.01,0.0,2%,9456
C,edge,data-064,False,2026-06-15T12:10:34.493140+00:00,116.41764640808105,220.11065483093262,221.8024730682373,0.0,0.0,2%,9516
C,edge,data-065,False,2026-06-15T12:10:38.392619+00:00,107.24139213562012,210.8783721923828,212.53275871276855,0.0,0.0,2%,9760
C,edge,data-066,False,2026-06-15T12:10:42.284400+00:00,106.63509368896484,106.63509368896484,215.23642539978027,0.0,0.0,2%,9516
C,edge,data-067,False,2026-06-15T12:10:46.171992+00:00,108.45780372619629,108.45780372619629,213.35625648498535,0.0,0.0,2%,9640
C,edge,data-068,False,2026-06-15T12:10:50.060853+00:00,106.5216064453125,210.97755432128906,213.17672729492188,0.0,0.0,2%,9628
C,edge,data-069,False,2026-06-15T12:10:53.970431+00:00,112.23459243774414,215.44194221496582,216.96233749389648,0.0,0.0,2%,9656
C,edge,data-070,False,2026-06-15T12:10:57.861914+00:00,106.10175132751465,106.10175132751465,211.82823181152344,0.0,0.0,2%,9640
C,edge,data-071,False,2026-06-15T12:11:01.756341+00:00,107.2242259979248,210.56413650512695,212.20159530639648,0.01,0.0,2%,9460
C,edge,data-072,False,2026-06-15T12:11:05.777959+00:00,111.5579605102539,111.5579605102539,347.1055030822754,0.0,0.0,1%,9716
C,edge,data-073,False,2026-06-15T12:11:10.189361+00:00,2.5832653045654297,2.5832653045654297,111.27662658691406,0.0,0.0,1%,9512
C,edge,data-074,False,2026-06-15T12:11:14.081203+00:00,109.94601249694824,109.94601249694824,215.29102325439453,0.0,0.0,2%,9572
C,edge,data-075,False,2026-06-15T12:11:17.987216+00:00,106.78291320800781,210.22605895996094,212.1272087097168,0.0,0.0,2%,9688
C,edge,data-076,False,2026-06-15T12:11:21.894651+00:00,106.12726211547852,209.60378646850586,214.34664726257324,0.0,0.0,2%,9628
C,edge,data-077,False,2026-06-15T12:11:26.192813+00:00,107.06853866577148,211.72094345092773,213.32120895385742,0.0,0.0,1%,9604
C,edge,data-078,False,2026-06-15T12:11:30.093179+00:00,106.93693161010742,106.93693161010742,214.06960487365723,0.01,0.0,2%,9676
C,edge,data-079,False,2026-06-15T12:11:33.994937+00:00,109.36951637268066,109.36951637268066,216.09854698181152,0.0,0.0,2%,9660
C,edge,data-080,False,2026-06-15T12:11:37.886742+00:00,106.85229301452637,210.62827110290527,212.30363845825195,0.01,0.0,2%,9604
C,edge,data-081,False,2026-06-15T12:11:41.781184+00:00,106.9953441619873,106.9953441619873,211.59029006958008,0.0,0.0,2%,9844
C,edge,data-082,False,2026-06-15T12:11:45.687057+00:00,114.0589714050293,218.98818016052246,221.12679481506348,0.0,0.0,2%,9600
C,edge,data-083,False,2026-06-15T12:11:49.595922+00:00,115.05818367004395,115.05818367004395,222.18751907348633,0.0,0.0,2%,9660
C,edge,data-084,False,2026-06-15T12:11:53.516186+00:00,110.92424392700195,110.92424392700195,221.29440307617188,0.0,0.0,2%,9488
C,edge,data-085,False,2026-06-15T12:11:57.811298+00:00,104.84671592712402,104.84671592712402,212.52703666687012,0.0,0.0,1%,9708
C,edge,data-086,False,2026-06-15T12:12:01.711573+00:00,110.47220230102539,215.76428413391113,218.87612342834473,0.0,0.0,2%,9644
C,edge,data-087,False,2026-06-15T12:12:05.608748+00:00,104.31671142578125,104.31671142578125,209.40399169921875,0.0,0.0,2%,9768
C,edge,data-088,False,2026-06-15T12:12:09.505631+00:00,106.80603981018066,212.5225067138672,216.2613868713379,0.01,0.0,2%,9732
C,edge,data-089,False,2026-06-15T12:12:13.401764+00:00,107.62691497802734,107.62691497802734,213.36865425109863,0.0,0.0,2%,9460
C,edge,data-090,False,2026-06-15T12:12:17.300527+00:00,105.37528991699219,209.37085151672363,211.1682891845703,0.01,0.0,2%,9604
C,edge,data-091,False,2026-06-15T12:12:21.200229+00:00,116.44697189331055,116.44697189331055,221.3912010192871,0.0,0.0,2%,9624
C,edge,data-092,False,2026-06-15T12:12:25.095730+00:00,111.8001937866211,111.8001937866211,216.77255630493164,0.0,0.0,2%,9504
C,edge,data-093,False,2026-06-15T12:12:29.006812+00:00,109.51375961303711,109.51375961303711,215.97671508789062,0.01,0.0,2%,9464
C,edge,data-094,False,2026-06-15T12:12:32.904980+00:00,115.60893058776855,115.60893058776855,221.5576171875,0.0,0.0,2%,9684
C,edge,data-095,False,2026-06-15T12:12:36.807144+00:00,112.58673667907715,217.1492576599121,218.71256828308105,0.01,0.0,2%,9576
C,edge,data-096,False,2026-06-15T12:12:40.702999+00:00,110.26525497436523,217.1916961669922,220.83067893981934,0.01,0.0,2%,9600
C,edge,data-097,False,2026-06-15T12:12:44.909608+00:00,420.11165618896484,524.3105888366699,526.1886119842529,0.0,0.0,1%,9660
C,edge,data-098,False,2026-06-15T12:12:48.801422+00:00,104.74395751953125,208.24575424194336,209.5630168914795,0.0,0.0,2%,9604
C,edge,data-099,False,2026-06-15T12:12:52.708650+00:00,112.7173900604248,219.70748901367188,222.6729393005371,0.0,0.0,2%,9512
C,edge,data-100,False,2026-06-15T12:12:57.017600+00:00,112.13970184326172,216.62449836730957,631.3436031341553,0.0,0.0,1%,9692
